   1.9677564992037680E+11  9.2907336805549547E+13 -8.1286214231021151E+07 -2.3548588010139656E+16 -7.1903433874137394E+04  2.4024700331073807E+10 -1.7211875875179285E+13  1.5476258117162406E+07 -6.8893032419219418E+09
   2.4204703795389188E+11  8.3030422629531438E+13 -7.0797577312876552E+07 -1.5578626829998216E+16 -6.4740236484938127E+04  1.7182350707199589E+10 -1.0133780795395166E+13  1.2408832071177134E+07 -5.0930124953021898E+09
   2.9317830148017346E+11  7.4753247999867469E+13 -6.1407648824948087E+07 -1.0440917662261536E+16 -5.7627564505928807E+04  1.2148943217134159E+10 -5.8715644897818545E+12  9.6278599867421221E+06 -3.5681779139342775E+09
   3.5132240329822827E+11  6.7722699960895984E+13 -5.3091190491082810E+07 -7.0946467781233480E+15 -5.0788819050670179E+04  8.5050383836012688E+09 -3.3487257601340234E+12  7.2397178806537492E+06 -2.3667411751900039E+09
   4.1781678013769873E+11  6.1667976525603586E+13 -4.5791527216370575E+07 -4.8871556997509240E+15 -4.4405130959254398E+04  5.9066499103582840E+09 -1.8829551889630933E+12  5.2957213199482756E+06 -1.4903642396592760E+09
   4.9420936588280542E+11  5.6383945367429031E+13 -3.9428954108091578E+07 -3.4096104687867680E+15 -3.8593281356534426E+04  4.0777413694120955E+09 -1.0465857736442280E+12  3.7886524675462116E+06 -8.9704283700604951E+08
   5.8229052505689331E+11  5.1716751422497844E+13 -3.3911080961044885E+07 -2.4055456641415740E+15 -3.3402890552762903E+04  2.8034440918814402E+09 -5.7674996367044019E+11  2.6667654640881596E+06 -5.2111140602800077E+08
   6.8413196153289270E+11  4.7551573209886703E+13 -2.9142260549488407E+07 -1.7131902748582620E+15 -2.8829902438065503E+04  1.9219889113703313E+09 -3.1597339880852124E+11  1.8566175563850147E+06 -2.9524314386375391E+08
   8.0213344165261890E+11  4.3802590317111086E+13 -2.5030304918423731E+07 -1.2294403997075070E+15 -2.4836647820796647E+04  1.3152263935652351E+09 -1.7244077400305588E+11  1.2835114666680307E+06 -1.6459589838462695E+08
   9.3907813746489172E+11  4.0405130243530617E+13 -2.1490224227233812E+07 -8.8761123790385100E+14 -2.1369462097287727E+04  8.9887836949053013E+08 -9.3871218353543823E+10  8.8332024789332494E+05 -9.0852550442044795E+07
